maker_key,model_key,mileage,engine_power,registration_date,price,sold_at,car_age,avg_mileage_per_year
BMW,116,True,True,False,7900,2018-08-01,False,
BMW,430 Gran Coupé,True,True,False,32100,2018-08-01,False,
BMW,116,True,True,False,11300,2018-08-01,False,
BMW,116,True,True,False,9500,2018-08-01,False,
BMW,535 Gran Turismo,True,True,False,21300,2018-08-01,False,
BMW,118,True,True,False,5000,2018-08-01,False,
BMW,520,True,True,False,15200,2018-08-01,False,
BMW,114,True,True,False,14300,2018-08-01,False,
BMW,116,True,True,False,10600,2018-08-01,False,
BMW,318 Gran Turismo,True,True,False,16900,2018-08-01,False,
BMW,640 Gran Coupé,True,True,False,32100,2018-08-01,False,
BMW,420 Gran Coupé,True,True,False,28100,2018-08-01,False,
BMW,520 Gran Turismo,True,True,False,17100,2018-08-01,False,
BMW,420 Gran Coupé,True,True,False,24400,2018-08-01,False,
BMW,116,True,True,False,11900,2018-08-01,False,
BMW,116,True,True,False,8300,2018-08-01,False,
BMW,420 Gran Coupé,True,True,False,30300,2018-08-01,False,
BMW,118,True,True,False,10700,2018-08-01,False,
BMW,116,True,True,False,4500,2018-08-01,False,
BMW,420 Gran Coupé,True,True,False,23500,2018-08-01,False,
BMW,116,True,True,False,6000,2018-08-01,False,
BMW,320 Gran Turismo,True,True,False,25100,2018-08-01,False,
BMW,640 Gran Coupé,True,True,False,39300,2018-08-01,False,
BMW,318 Gran Turismo,True,True,False,14300,2018-08-01,False,
BMW,116,True,True,False,10100,2018-08-01,False,
BMW,520 Gran Turismo,True,True,False,23300,2018-08-01,False,
BMW,520 Gran Turismo,True,True,False,20700,2018-08-01,False,
BMW,116,True,True,False,9400,2018-08-01,False,
BMW,116,True,True,False,10200,2018-08-01,False,
BMW,640 Gran Coupé,True,True,False,33100,2018-08-01,False,
BMW,116,True,True,False,10200,2018-08-01,False,
BMW,118,True,True,False,11800,2018-09-01,False,
BMW,116,True,True,False,10900,2018-09-01,False,
BMW,116,True,True,False,10600,2018-09-01,False,
BMW,118,True,True,False,14200,2018-09-01,False,
BMW,116,True,True,False,10600,2018-09-01,False,
BMW,116,True,True,False,7600,2018-09-01,False,
BMW,116,True,True,False,8400,2018-09-01,False,
BMW,420 Gran Coupé,True,True,False,29200,2018-09-01,False,
BMW,116,True,True,False,9300,2018-09-01,False,
BMW,325 Gran Turismo,True,True,False,20500,2018-09-01,False,
BMW,116,True,True,False,9800,2018-09-01,False,
BMW,116,True,True,False,10500,2018-09-01,False,
BMW,116,True,True,False,8100,2018-09-01,False,
BMW,116,True,True,False,10700,2018-09-01,False,
BMW,116,True,True,False,4400,2018-09-01,False,
BMW,420 Gran Coupé,True,True,False,22000,2018-09-01,False,
BMW,116,True,True,False,8600,2018-09-01,False,
BMW,116,True,True,False,8300,2018-09-01,False,
BMW,318 Gran Turismo,True,True,False,13000,2018-09-01,False,
BMW,116,True,True,False,10900,2018-09-01,False,
BMW,118,True,True,False,5000,2018-09-01,False,
BMW,640 Gran Coupé,True,True,False,32800,2018-09-01,False,
BMW,318 Gran Turismo,True,True,False,19500,2018-09-01,False,
BMW,116,True,True,False,8900,2018-09-01,False,
BMW,320 Gran Turismo,True,True,False,17500,2018-09-01,False,
BMW,420 Gran Coupé,True,True,False,26200,2018-09-01,False,
BMW,520 Gran Turismo,True,True,False,8400,2018-09-01,False,
BMW,116,True,True,False,3900,2018-09-01,False,
BMW,318 Gran Turismo,True,True,False,13300,2018-09-01,False,
BMW,318 Gran Turismo,True,True,False,15500,2018-09-01,False,
BMW,116,True,True,False,9400,2018-09-01,False,
BMW,116,True,True,False,16700,2018-09-01,False,
BMW,320 Gran Turismo,True,True,False,17600,2018-01-01,False,
BMW,316,True,True,False,11100,2018-06-01,False,
BMW,530,True,True,False,10900,2018-03-01,False,
BMW,520,True,True,False,15600,2018-03-01,False,
BMW,320,True,True,False,10800,2018-08-01,False,
BMW,316,True,True,False,1800,2018-08-01,False,
BMW,320,True,True,False,13300,2018-05-01,False,
BMW,320,True,True,False,13300,2018-05-01,False,
BMW,320,True,True,False,13000,2018-03-01,False,
BMW,320,True,True,False,11900,2018-06-01,False,
BMW,316,True,True,False,10500,2018-04-01,False,
BMW,318,True,True,False,2100,2018-08-01,False,
BMW,520,True,True,False,18200,2018-04-01,False,
BMW,535,True,True,False,24000,2018-07-01,False,
BMW,316,True,True,False,11400,2018-09-01,False,
BMW,520,True,True,False,14600,2018-09-01,False,
BMW,520,True,True,False,14400,2018-04-01,False,
BMW,525,True,True,False,200,2018-08-01,False,
BMW,330,True,True,False,17400,2018-05-01,False,
BMW,320,True,True,False,12000,2018-04-01,False,
BMW,525,True,True,False,17300,2018-04-01,False,
BMW,320,True,True,False,13200,2018-04-01,False,
BMW,316,True,True,False,10900,2018-06-01,False,
BMW,320,True,True,False,11400,2018-04-01,False,
BMW,320,True,True,False,18200,2018-05-01,False,
BMW,320,True,True,False,17300,2018-03-01,False,
BMW,318,True,True,False,12100,2018-07-01,False,
BMW,320 Gran Turismo,True,True,False,24800,2018-03-01,False,
BMW,318,True,True,False,15600,2018-03-01,False,
BMW,318 Gran Turismo,True,True,False,12700,2018-06-01,False,
BMW,320,True,True,False,9600,2018-05-01,False,
BMW,530,True,True,False,19300,2018-06-01,False,
BMW,318,True,True,False,15000,2018-05-01,False,
BMW,330,True,True,False,11200,2018-03-01,False,
BMW,320,True,True,False,15900,2018-04-01,False,
BMW,320,True,True,False,16400,2018-04-01,False,
BMW,320 Gran Turismo,True,True,False,16700,2018-04-01,False,
BMW,320,True,True,False,16700,2018-05-01,False,
BMW,318,True,True,False,700,2018-09-01,False,
BMW,318,True,True,False,8600,2018-06-01,False,
BMW,530 Gran Turismo,True,True,False,20500,2018-05-01,False,
BMW,320,True,True,False,16300,2018-05-01,False,
BMW,520,True,True,False,15600,2018-07-01,False,
BMW,320,True,True,False,14500,2018-05-01,False,
BMW,535,True,True,False,12600,2018-05-01,False,
BMW,320 Gran Turismo,True,True,False,19200,2018-02-01,False,
BMW,520,True,True,False,20100,2018-04-01,False,
BMW,520,True,True,False,16700,2018-04-01,False,
BMW,520,True,True,False,18100,2018-02-01,False,
BMW,316,True,True,False,3600,2018-05-01,False,
BMW,530 Gran Turismo,True,True,False,19800,2018-05-01,False,
BMW,316,True,True,False,7900,2018-04-01,False,
BMW,320,True,True,False,14900,2018-04-01,False,
BMW,320,True,True,False,16400,2018-04-01,False,
BMW,320,True,True,False,13300,2018-04-01,False,
BMW,518,True,True,False,14000,2018-08-01,False,
BMW,320,True,True,False,11700,2018-03-01,False,
BMW,318,True,True,False,3800,2018-03-01,False,
BMW,740,True,True,False,22300,2018-03-01,False,
BMW,520,True,True,False,17500,2018-01-01,False,
BMW,318,True,True,False,13700,2018-01-01,False,
BMW,320,True,True,False,15600,2018-05-01,False,
BMW,316,True,True,False,10800,2018-01-01,False,
BMW,518,True,True,False,19400,2018-03-01,False,
BMW,730,True,True,False,5800,2018-09-01,False,
BMW,518,True,True,False,18000,2018-01-01,False,
BMW,318,True,True,False,13700,2018-01-01,False,
BMW,318,True,True,False,5800,2018-01-01,False,
BMW,520,True,True,False,13600,2018-01-01,False,
BMW,320,True,True,False,12700,2018-01-01,False,
BMW,640 Gran Coupé,True,True,False,33300,2018-01-01,False,
BMW,520,True,True,False,19000,2018-01-01,False,
BMW,318,True,True,False,12600,2018-01-01,False,
BMW,318,True,True,False,13600,2018-03-01,False,
BMW,520,True,True,False,17500,2018-01-01,False,
BMW,520,True,True,False,20200,2018-01-01,False,
BMW,318,True,True,False,14400,2018-01-01,False,
BMW,530 Gran Turismo,True,True,False,19900,2018-03-01,False,
BMW,320,True,True,False,14200,2018-01-01,False,
BMW,520,True,True,False,19500,2018-01-01,False,
BMW,518,True,True,False,15500,2018-06-01,False,
BMW,525,True,True,False,8400,2018-01-01,False,
BMW,520,True,True,False,21200,2018-06-01,False,
BMW,318,True,True,False,11100,2018-01-01,False,
BMW,750,True,True,False,37200,2018-01-01,False,
BMW,525,True,True,False,16500,2018-06-01,False,
BMW,520,True,True,False,14900,2018-01-01,False,
BMW,518,True,True,False,15100,2018-01-01,False,
BMW,320,True,True,False,14000,2018-02-01,False,
BMW,520,True,True,False,13700,2018-09-01,False,
BMW,520,True,True,False,19000,2018-01-01,False,
BMW,318,True,True,False,5500,2018-01-01,False,
BMW,320,True,True,False,13600,2018-01-01,False,
BMW,525,True,True,False,16100,2018-03-01,False,
BMW,335,True,True,False,16100,2018-03-01,False,
BMW,530 Gran Turismo,True,True,False,26800,2018-08-01,False,
BMW,318,True,True,False,9800,2018-06-01,False,
BMW,320,True,True,False,11900,2018-03-01,False,
BMW,520,True,True,False,19200,2018-08-01,False,
BMW,420 Gran Coupé,True,True,False,21300,2018-03-01,False,
BMW,118,True,True,False,8200,2018-01-01,False,
BMW,320,True,True,False,15500,2018-05-01,False,
BMW,320,True,True,False,17800,2018-01-01,False,
BMW,730,True,True,False,32700,2018-01-01,False,
BMW,320,True,True,False,10900,2018-01-01,False,
BMW,520,True,True,False,18800,2018-01-01,False,
BMW,316,True,True,False,15000,2018-01-01,False,
BMW,520,True,True,False,18400,2018-01-01,False,
BMW,320 Gran Turismo,True,True,False,19300,2018-01-01,False,
BMW,116,True,True,False,13200,2018-01-01,False,
BMW,320,True,True,False,14600,2018-01-01,False,
BMW,118,True,True,False,10700,2018-01-01,False,
BMW,535,True,True,False,17600,2018-01-01,False,
BMW,520,True,True,False,13200,2018-01-01,False,
BMW,530,True,True,False,24600,2018-01-01,False,
BMW,520,True,True,False,18400,2018-01-01,False,
BMW,530,True,True,False,23900,2018-01-01,False,
BMW,320,True,True,False,13400,2018-01-01,False,
BMW,525,True,True,False,200,2018-08-01,False,
BMW,520,True,True,False,19900,2018-01-01,False,
BMW,118,True,True,False,12700,2018-01-01,False,
BMW,320,True,True,False,13400,2018-03-01,False,
BMW,520,True,True,False,18900,2018-03-01,False,
BMW,525,True,True,False,24500,2018-01-01,False,
BMW,316,True,True,False,13400,2018-03-01,False,
BMW,740,True,True,False,28300,2018-02-01,False,
BMW,730,True,True,False,19400,2018-02-01,False,
BMW,730,True,True,False,26800,2018-02-01,False,
BMW,318,True,True,False,16500,2018-02-01,False,
BMW,320,True,True,False,12500,2018-02-01,False,
BMW,520,True,True,False,21700,2018-02-01,False,
BMW,518,True,True,False,20500,2018-03-01,False,
BMW,320,True,True,False,13000,2018-02-01,False,
BMW,320,True,True,False,13800,2018-03-01,False,
BMW,520,True,True,False,16100,2018-02-01,False,
BMW,316,True,True,False,700,2018-02-01,False,
BMW,520,True,True,False,17700,2018-02-01,False,
BMW,320,True,True,False,13100,2018-03-01,False,
BMW,116,True,True,False,11300,2018-02-01,False,
BMW,520,True,True,False,15000,2018-02-01,False,
BMW,520,True,True,False,22000,2018-02-01,False,
BMW,320,True,True,False,12700,2018-02-01,False,
BMW,730,True,True,False,16200,2018-02-01,False,
BMW,318,True,True,False,12500,2018-06-01,False,
BMW,520,True,True,False,24000,2018-02-01,False,
BMW,318,True,True,False,10700,2018-02-01,False,
BMW,320,True,True,False,12700,2018-02-01,False,
BMW,520,True,True,False,12000,2018-02-01,False,
BMW,320,True,True,False,17400,2018-02-01,False,
BMW,525,True,True,False,18600,2018-02-01,False,
BMW,520,True,True,False,23000,2018-09-01,False,
BMW,520,True,True,False,7500,2018-02-01,False,
BMW,320,True,True,False,14000,2018-02-01,False,
BMW,320 Gran Turismo,True,True,False,17700,2018-02-01,False,
BMW,316,True,True,False,12400,2018-02-01,False,
BMW,525,True,True,False,200,2018-08-01,False,
BMW,525,True,True,False,16100,2018-02-01,False,
BMW,520,True,True,False,11000,2018-08-01,False,
BMW,520,True,True,False,22100,2018-02-01,False,
BMW,520,True,True,False,26900,2018-02-01,False,
BMW,520,True,True,False,16800,2018-06-01,False,
BMW,320,True,True,False,13300,2018-02-01,False,
BMW,520,True,True,False,15800,2018-02-01,False,
BMW,518,True,True,False,19600,2018-02-01,False,
BMW,525,True,True,False,16300,2018-02-01,False,
BMW,320,True,True,False,8700,2018-03-01,False,
BMW,520,True,True,False,18800,2018-02-01,False,
BMW,520,True,True,False,12500,2018-02-01,False,
BMW,318,True,True,False,13200,2018-02-01,False,
BMW,520,True,True,False,16800,2018-02-01,False,
BMW,520,True,True,False,23300,2018-02-01,False,
BMW,320,True,True,False,14500,2018-02-01,False,
BMW,320,True,True,False,12700,2018-02-01,False,
BMW,320,True,True,False,16500,2018-02-01,False,
BMW,530,True,True,False,24600,2018-02-01,False,
BMW,520,True,True,False,19600,2018-02-01,False,
BMW,318,True,True,False,10600,2018-02-01,False,
BMW,520,True,True,False,18800,2018-07-01,False,
BMW,520,True,True,False,16800,2018-02-01,False,
BMW,320,True,True,False,12900,2018-06-01,False,
BMW,320,True,True,False,800,2018-02-01,False,
BMW,318,True,True,False,15700,2018-02-01,False,
BMW,730,True,True,False,19800,2018-02-01,False,
BMW,640 Gran Coupé,True,True,False,40700,2018-04-01,False,
BMW,520,True,True,False,16700,2018-02-01,False,
BMW,318,True,True,False,1900,2018-02-01,False,
BMW,520,True,True,False,16900,2018-02-01,False,
BMW,318,True,True,False,11800,2018-02-01,False,
BMW,520,True,True,False,13200,2018-02-01,False,
BMW,520,True,True,False,7200,2018-02-01,False,
BMW,318,True,True,False,12300,2018-02-01,False,
BMW,320,True,True,False,11600,2018-02-01,False,
BMW,520,True,True,False,21700,2018-02-01,False,
BMW,320,True,True,False,16200,2018-04-01,False,
BMW,530,True,True,False,26100,2018-02-01,False,
BMW,520,True,True,False,15100,2018-02-01,False,
BMW,525,True,True,False,12300,2018-03-01,False,
BMW,520,True,True,False,18000,2018-02-01,False,
BMW,318,True,True,False,5400,2018-02-01,False,
BMW,318,True,True,False,13100,2018-02-01,False,
BMW,320,True,True,False,15200,2018-03-01,False,
BMW,520,True,True,False,21500,2018-02-01,False,
BMW,318 Gran Turismo,True,True,False,11100,2018-02-01,False,
BMW,320,True,True,False,15500,2018-02-01,False,
BMW,320,True,True,False,12500,2018-02-01,False,
BMW,520,True,True,False,14400,2018-04-01,False,
BMW,525,True,True,False,18800,2018-02-01,False,
BMW,520,True,True,False,14900,2018-02-01,False,
BMW,316,True,True,False,10600,2018-02-01,False,
BMW,325,True,True,False,20800,2018-02-01,False,
BMW,520,True,True,False,19000,2018-02-01,False,
BMW,318,True,True,False,17300,2018-02-01,False,
BMW,320 Gran Turismo,True,True,False,22600,2018-02-01,False,
BMW,530,True,True,False,21400,2018-02-01,False,
BMW,320,True,True,False,12500,2018-02-01,False,
BMW,318,True,True,False,12500,2018-02-01,False,
BMW,320,True,True,False,19400,2018-02-01,False,
BMW,520,True,True,False,16500,2018-02-01,False,
BMW,M550,True,True,False,36700,2018-02-01,False,
BMW,316,True,True,False,10400,2018-02-01,False,
BMW,520,True,True,False,15000,2018-02-01,False,
BMW,320,True,True,False,17500,2018-08-01,False,
BMW,530,True,True,False,62500,2018-02-01,False,
BMW,525,True,True,False,18900,2018-02-01,False,
BMW,640 Gran Coupé,True,True,False,44600,2018-02-01,False,
BMW,530,True,True,False,20500,2018-02-01,False,
BMW,730,True,True,False,5700,2018-02-01,False,
BMW,318,True,True,False,11400,2018-02-01,False,
BMW,320,True,True,False,19500,2018-02-01,False,
BMW,520,True,True,False,20000,2018-08-01,False,
BMW,535,True,True,False,30600,2018-02-01,False,
BMW,518,True,True,False,15900,2018-02-01,False,
BMW,320,True,True,False,14100,2018-02-01,False,
BMW,740,True,True,False,22600,2018-02-01,False,
BMW,520,True,True,False,13100,2018-02-01,False,
BMW,320,True,True,False,1000,2018-02-01,False,
BMW,520,True,True,False,23200,2018-02-01,False,
BMW,320,True,True,False,14500,2018-02-01,False,
BMW,118,True,True,False,13400,2018-02-01,False,
BMW,518,True,True,False,17400,2018-02-01,False,
BMW,520,True,True,False,15100,2018-02-01,False,
BMW,318,True,True,False,14400,2018-02-01,False,
BMW,530,True,True,False,5600,2018-06-01,False,
BMW,525,True,True,False,19800,2018-07-01,False,
BMW,520,True,True,False,17300,2018-02-01,False,
BMW,740,True,True,False,18200,2018-02-01,False,
BMW,525,True,True,False,9400,2018-02-01,False,
BMW,520 Gran Turismo,True,True,False,21900,2018-02-01,False,
BMW,320,True,True,False,15200,2018-02-01,False,
BMW,318,True,True,False,5600,2018-02-01,False,
BMW,535,True,True,False,34000,2018-02-01,False,
BMW,520,True,True,False,19400,2018-02-01,False,
BMW,520,True,True,False,22700,2018-04-01,False,
BMW,320,True,True,False,9800,2018-02-01,False,
BMW,320,True,True,False,13200,2018-02-01,False,
BMW,520,True,True,False,13100,2018-04-01,False,
BMW,420 Gran Coupé,True,True,False,26500,2018-02-01,False,
BMW,320,True,True,False,3800,2018-02-01,False,
BMW,318,True,True,False,10700,2018-02-01,False,
BMW,535 Gran Turismo,True,True,False,28600,2018-02-01,False,
BMW,535,True,True,False,26200,2018-02-01,False,
BMW,525,True,True,False,2400,2018-02-01,False,
BMW,520,True,True,False,18800,2018-02-01,False,
BMW,320,True,True,False,15100,2018-02-01,False,
BMW,520,True,True,False,14500,2018-02-01,False,
BMW,530,True,True,False,17100,2018-02-01,False,
BMW,518,True,True,False,14300,2018-02-01,False,
BMW,M550,True,True,False,43000,2018-02-01,False,
BMW,316,True,True,False,13200,2018-02-01,False,
BMW,520,True,True,False,24600,2018-02-01,False,
BMW,320,True,True,False,14800,2018-02-01,False,
BMW,525,True,True,False,10600,2018-02-01,False,
BMW,520,True,True,False,18700,2018-02-01,False,
BMW,535,True,True,False,22000,2018-02-01,False,
BMW,320,True,True,False,7400,2018-08-01,False,
BMW,530,True,True,False,20500,2018-02-01,False,
BMW,316,True,True,False,12000,2018-02-01,False,
BMW,528,True,True,False,22000,2018-02-01,False,
BMW,535,True,True,False,31900,2018-02-01,False,
BMW,530,True,True,False,22600,2018-04-01,False,
BMW,520,True,True,False,13100,2018-03-01,False,
BMW,640 Gran Coupé,True,True,False,27900,2018-03-01,False,
BMW,740,True,True,False,33300,2018-03-01,False,
BMW,316,True,True,False,800,2018-03-01,False,
BMW,320,True,True,False,18100,2018-03-01,False,
BMW,520,True,True,False,10700,2018-03-01,False,
BMW,530 Gran Turismo,True,True,False,35300,2018-03-01,False,
BMW,316,True,True,False,11700,2018-03-01,False,
BMW,318,True,True,False,12300,2018-09-01,False,
BMW,520,True,True,False,18600,2018-03-01,False,
BMW,520,True,True,False,14900,2018-04-01,False,
BMW,518,True,True,False,14900,2018-03-01,False,
BMW,530,True,True,False,20200,2018-03-01,False,
BMW,318 Gran Turismo,True,True,False,15200,2018-03-01,False,
BMW,520,True,True,False,17400,2018-03-01,False,
BMW,316,True,True,False,13600,2018-03-01,False,
BMW,525,True,True,False,29200,2018-03-01,False,
BMW,320,True,True,False,700,2018-03-01,False,
BMW,520,True,True,False,13800,2018-03-01,False,
BMW,520,True,True,False,17700,2018-03-01,False,
BMW,520,True,True,False,21500,2018-08-01,False,
BMW,730,True,True,False,34300,2018-03-01,False,
BMW,320,True,True,False,12700,2018-08-01,False,
BMW,535,True,True,False,25000,2018-06-01,False,
BMW,320,True,True,False,15700,2018-03-01,False,
BMW,320,True,True,False,15800,2018-03-01,False,
BMW,320,True,True,False,19200,2018-03-01,False,
BMW,318,True,True,False,10800,2018-03-01,False,
BMW,520,True,True,False,14000,2018-03-01,False,
BMW,318,True,True,False,15600,2018-03-01,False,
BMW,520,True,True,False,14400,2018-06-01,False,
BMW,320 Gran Turismo,True,True,False,17300,2018-03-01,False,
BMW,320,True,True,False,15300,2018-03-01,False,
BMW,320,True,True,False,13900,2018-03-01,False,
BMW,120,True,True,False,16700,2018-04-01,False,
BMW,316,True,True,False,1300,2018-04-01,False,
BMW,320,True,True,False,12400,2018-04-01,False,
BMW,320,True,True,False,7600,2018-03-01,False,
BMW,318 Gran Turismo,True,True,False,20500,2018-03-01,False,
BMW,730,True,True,False,58300,2018-03-01,False,
BMW,320 Gran Turismo,True,True,False,19000,2018-03-01,False,
BMW,535,True,True,False,29600,2018-04-01,False,
BMW,520,True,True,False,19000,2018-04-01,False,
BMW,535,True,True,False,19700,2018-04-01,False,
BMW,320,True,True,False,15800,2018-09-01,False,
BMW,520,True,True,False,15000,2018-09-01,False,
BMW,316,True,True,False,10600,2018-03-01,False,
BMW,320,True,True,False,14000,2018-03-01,False,
BMW,320,True,True,False,14300,2018-03-01,False,
BMW,320,True,True,False,3400,2018-03-01,False,
BMW,530,True,True,False,23900,2018-03-01,False,
BMW,316,True,True,False,11900,2018-03-01,False,
BMW,320 Gran Turismo,True,True,False,15600,2018-03-01,False,
BMW,120,True,True,False,12900,2018-04-01,False,
BMW,530,True,True,False,15700,2018-03-01,False,
BMW,118,True,True,False,10800,2018-03-01,False,
BMW,316,True,True,False,14500,2018-03-01,False,
BMW,318,True,True,False,13700,2018-03-01,False,
BMW,740,True,True,False,24100,2018-03-01,False,
BMW,530,True,True,False,27400,2018-03-01,False,
BMW,730,True,True,False,27100,2018-03-01,False,
BMW,318 Gran Turismo,True,True,False,16400,2018-03-01,False,
BMW,520,True,True,False,16800,2018-03-01,False,
BMW,320,True,True,False,10900,2018-03-01,False,
BMW,530,True,True,False,31500,2018-03-01,False,
BMW,520,True,True,False,21400,2018-03-01,False,
BMW,316,True,True,False,8800,2018-06-01,False,
BMW,525,True,True,False,19300,2018-04-01,False,
BMW,740,True,True,False,18400,2018-03-01,False,
BMW,318,True,True,False,14600,2018-03-01,False,
BMW,530,True,True,False,14600,2018-03-01,False,
BMW,316,True,True,False,11400,2018-04-01,False,
BMW,316,True,True,False,10900,2018-03-01,False,
BMW,730,True,True,False,19000,2018-03-01,False,
BMW,320,True,True,False,15200,2018-03-01,False,
BMW,520,True,True,False,22400,2018-03-01,False,
BMW,316,True,True,False,10900,2018-03-01,False,
BMW,320,True,True,False,18800,2018-03-01,False,
BMW,525,True,True,False,23000,2018-03-01,False,
BMW,520,True,True,False,15000,2018-03-01,False,
BMW,530,True,True,False,24500,2018-03-01,False,
BMW,316,True,True,False,10500,2018-03-01,False,
BMW,318,True,True,False,11700,2018-03-01,False,
BMW,520,True,True,False,14100,2018-03-01,False,
BMW,318,True,True,False,14800,2018-04-01,False,
BMW,320,True,True,False,13100,2018-03-01,False,
BMW,318,True,True,False,5700,2018-03-01,False,
BMW,730,True,True,False,20700,2018-03-01,False,
BMW,740,True,True,False,63700,2018-03-01,False,
BMW,320 Gran Turismo,True,True,False,21300,2018-03-01,False,
BMW,316,True,True,False,9900,2018-06-01,False,
BMW,640 Gran Coupé,True,True,False,40500,2018-03-01,False,
BMW,318,True,True,False,14600,2018-03-01,False,
BMW,525,True,True,False,100,2018-03-01,False,
BMW,316,True,True,False,11300,2018-03-01,False,
BMW,318,True,True,False,11100,2018-08-01,False,
BMW,318,True,True,False,13900,2018-03-01,False,
BMW,525,True,True,False,14600,2018-03-01,False,
BMW,318 Gran Turismo,True,True,False,13700,2018-03-01,False,
BMW,320,True,True,False,16200,2018-03-01,False,
BMW,520,True,True,False,19900,2018-03-01,False,
BMW,520,True,True,False,9000,2018-03-01,False,
BMW,525,True,True,False,12300,2018-03-01,False,
BMW,530,True,True,False,22100,2018-03-01,False,
BMW,320,True,True,False,17800,2018-03-01,False,
BMW,320,True,True,False,17600,2018-03-01,False,
BMW,525,True,True,False,29500,2018-04-01,False,
BMW,330,True,True,False,16700,2018-03-01,False,
BMW,316,True,True,False,13600,2018-03-01,False,
BMW,520,True,True,False,20300,2018-03-01,False,
BMW,316,True,True,False,11100,2018-08-01,False,
BMW,318,True,True,False,15400,2018-03-01,False,
BMW,318,True,True,False,11400,2018-03-01,False,
BMW,320,True,True,False,10700,2018-03-01,False,
BMW,525,True,True,False,20000,2018-03-01,False,
BMW,320,True,True,False,3500,2018-03-01,False,
BMW,525,True,True,False,14300,2018-03-01,False,
BMW,320,True,True,False,12300,2018-03-01,False,
BMW,520,True,True,False,20300,2018-03-01,False,
BMW,530,True,True,False,22400,2018-03-01,False,
BMW,320,True,True,False,13900,2018-03-01,False,
BMW,530,True,True,False,28000,2018-03-01,False,
BMW,525,True,True,False,13800,2018-03-01,False,
BMW,318,True,True,False,13600,2018-03-01,False,
BMW,320,True,True,False,12200,2018-03-01,False,
BMW,320,True,True,False,14000,2018-03-01,False,
BMW,320,True,True,False,6000,2018-03-01,False,
BMW,320,True,True,False,13900,2018-03-01,False,
BMW,320,True,True,False,16200,2018-03-01,False,
BMW,325,True,True,False,15600,2018-03-01,False,
BMW,316,True,True,False,10400,2018-03-01,False,
BMW,320,True,True,False,14900,2018-03-01,False,
BMW,318,True,True,False,13600,2018-03-01,False,
BMW,320 Gran Turismo,True,True,False,20100,2018-03-01,False,
BMW,320,True,True,False,8000,2018-03-01,False,
BMW,318,True,True,False,14000,2018-03-01,False,
BMW,320,True,True,False,10900,2018-03-01,False,
BMW,320,True,True,False,18500,2018-03-01,False,
BMW,520,True,True,False,16800,2018-03-01,False,
BMW,530,True,True,False,21600,2018-03-01,False,
BMW,320,True,True,False,13300,2018-03-01,False,
BMW,520,True,True,False,12100,2018-04-01,False,
BMW,318,True,True,False,12400,2018-03-01,False,
BMW,520,True,True,False,17400,2018-03-01,False,
BMW,320,True,True,False,19300,2018-04-01,False,
BMW,316,True,True,False,11400,2018-03-01,False,
BMW,318,True,True,False,9300,2018-03-01,False,
BMW,520,True,True,False,25000,2018-04-01,False,
BMW,530,True,True,False,10600,2018-03-01,False,
BMW,520,True,True,False,16500,2018-03-01,False,
BMW,520,True,True,False,18000,2018-03-01,False,
BMW,525,True,True,False,20800,2018-04-01,False,
BMW,520,True,True,False,18100,2018-03-01,False,
BMW,325,True,True,False,17800,2018-04-01,False,
BMW,316,True,True,False,10400,2018-03-01,False,
BMW,318,True,True,False,11700,2018-03-01,False,
BMW,520,True,True,False,24000,2018-03-01,False,
BMW,520,True,True,False,13700,2018-03-01,False,
BMW,520,True,True,False,16700,2018-03-01,False,
BMW,320,True,True,False,11700,2018-03-01,False,
BMW,520,True,True,False,15200,2018-06-01,False,
BMW,520,True,True,False,22300,2018-03-01,False,
BMW,520,True,True,False,13700,2018-03-01,False,
BMW,520,True,True,False,18400,2018-03-01,False,
BMW,520,True,True,False,22000,2018-03-01,False,
BMW,520,True,True,False,13400,2018-03-01,False,
BMW,320 Gran Turismo,True,True,False,17500,2018-03-01,False,
BMW,520,True,True,False,16800,2018-03-01,False,
BMW,325,True,True,False,14400,2018-03-01,False,
BMW,525,True,True,False,22500,2018-03-01,False,
BMW,520,True,True,False,19300,2018-03-01,False,
BMW,730,True,True,False,20200,2018-03-01,False,
BMW,520,True,True,False,13300,2018-03-01,False,
BMW,520,True,True,False,18000,2018-09-01,False,
BMW,320,True,True,False,13600,2018-03-01,False,
BMW,320,True,True,False,12400,2018-03-01,False,
BMW,520,True,True,False,14000,2018-03-01,False,
BMW,316,True,True,False,12400,2018-04-01,False,
BMW,316,True,True,False,10900,2018-03-01,False,
BMW,520,True,True,False,21100,2018-03-01,False,
BMW,316,True,True,False,9500,2018-03-01,False,
BMW,320,True,True,False,19000,2018-03-01,False,
BMW,520,True,True,False,14900,2018-03-01,False,
BMW,525,True,True,False,14500,2018-04-01,False,
BMW,320,True,True,False,12700,2018-04-01,False,
BMW,320,True,True,False,14500,2018-04-01,False,
BMW,316,True,True,False,10000,2018-04-01,False,
BMW,320,True,True,False,20000,2018-04-01,False,
BMW,320,True,True,False,6000,2018-04-01,False,
BMW,ActiveHybrid 5,True,True,False,21100,2018-04-01,False,
BMW,M550,True,True,False,38700,2018-04-01,False,
BMW,320,True,True,False,15500,2018-04-01,False,
BMW,520,True,True,False,13600,2018-08-01,False,
BMW,320,True,True,False,6000,2018-04-01,False,
BMW,530,True,True,False,29600,2018-04-01,False,
BMW,535,True,True,False,30000,2018-04-01,False,
